order_id,facility_id,period,pilot_flag,dropped_at,promised_at,shift,channel,line_count,low_risk_flag,hazmat_flag,cycle_minutes,error_count,rework_flag,sla_miss_flag
BL-14137,AUS-01,pilot,1,2025-04-25T22:35:29,2025-04-26T00:35:29,Night,Marketplace,1,1,0,61.3,0,0,0
BL-14138,EWR-07,pilot,1,2025-04-25T06:20:33,2025-04-25T08:20:33,Days,DTC web,1,1,0,53.9,0,0,0
BL-14139,EWR-07,pilot,1,2025-04-25T06:16:04,2025-04-25T08:16:04,Days,DTC web,2,1,0,73.1,0,0,0
BL-14140,EWR-07,pilot,1,2025-04-25T06:09:46,2025-04-25T08:09:46,Days,Store replen,2,0,0,79.4,0,0,0
BL-14141,EWR-07,pilot,1,2025-04-25T06:48:42,2025-04-25T08:48:42,Days,Store replen,3,0,0,83.6,0,0,0
BL-14142,EWR-07,pilot,1,2025-04-25T06:20:02,2025-04-25T08:20:02,Days,DTC web,1,1,0,62.0,0,0,0
BL-14143,EWR-07,pilot,1,2025-04-25T06:47:41,2025-04-25T08:47:41,Days,Marketplace,10,0,0,117.9,0,0,0
BL-14144,EWR-07,pilot,1,2025-04-25T14:37:37,2025-04-25T16:37:37,Swing,DTC web,1,1,0,54.7,0,0,0
BL-14145,EWR-07,pilot,1,2025-04-25T14:23:35,2025-04-25T16:23:35,Swing,Marketplace,4,0,0,97.2,0,0,0
BL-14146,EWR-07,pilot,1,2025-04-25T14:45:32,2025-04-25T16:45:32,Swing,DTC web,1,0,0,76.4,0,0,0
BL-14147,EWR-07,pilot,1,2025-04-25T14:36:32,2025-04-25T16:36:32,Swing,Marketplace,5,0,0,104.7,0,0,0
BL-14148,EWR-07,pilot,1,2025-04-25T14:38:12,2025-04-25T16:38:12,Swing,DTC web,8,0,0,124.9,0,0,1
BL-14149,EWR-07,pilot,1,2025-04-25T22:29:09,2025-04-26T00:29:09,Night,DTC web,1,1,0,62.8,0,0,0
BL-14150,EWR-07,pilot,1,2025-04-25T22:15:19,2025-04-26T00:15:19,Night,DTC web,5,0,0,113.3,0,0,0
BL-14151,EWR-07,pilot,1,2025-04-25T22:38:29,2025-04-26T00:38:29,Night,DTC web,2,1,0,78.7,0,0,0
BL-14152,EWR-07,pilot,1,2025-04-25T22:36:27,2025-04-26T00:36:27,Night,Store replen,1,0,0,83.4,1,1,0
BL-14153,EWR-07,pilot,1,2025-04-25T22:30:06,2025-04-26T00:30:06,Night,Marketplace,4,0,0,90.0,0,0,0
BL-14154,EWR-07,pilot,1,2025-04-25T22:15:49,2025-04-26T00:15:49,Night,Marketplace,6,0,0,139.1,0,0,1
BL-14155,FNT-12,pilot,1,2025-04-25T06:08:34,2025-04-25T08:08:34,Days,DTC web,2,1,0,104.1,0,0,0
BL-14156,FNT-12,pilot,1,2025-04-25T06:14:03,2025-04-25T08:14:03,Days,Store replen,2,0,0,73.1,0,0,0
BL-14157,FNT-12,pilot,1,2025-04-25T06:51:46,2025-04-25T08:51:46,Days,DTC web,7,0,0,83.9,0,0,0
BL-14158,FNT-12,pilot,1,2025-04-25T06:10:45,2025-04-25T08:10:45,Days,Marketplace,2,0,1,60.3,0,0,0
BL-14159,FNT-12,pilot,1,2025-04-25T14:47:22,2025-04-25T16:47:22,Swing,DTC web,1,1,0,56.7,1,1,0
BL-14160,FNT-12,pilot,1,2025-04-25T14:12:17,2025-04-25T16:12:17,Swing,DTC web,3,0,0,101.5,1,1,0
BL-14161,FNT-12,pilot,1,2025-04-25T14:49:03,2025-04-25T16:49:03,Swing,DTC web,1,1,0,59.4,0,0,0
BL-14162,FNT-12,pilot,1,2025-04-25T14:37:44,2025-04-25T16:37:44,Swing,DTC web,6,0,0,105.0,0,0,0
BL-14163,FNT-12,pilot,1,2025-04-25T14:17:16,2025-04-25T16:17:16,Swing,Store replen,2,0,0,63.0,0,0,0
BL-14164,FNT-12,pilot,1,2025-04-25T14:22:10,2025-04-25T16:22:10,Swing,DTC web,5,0,0,89.2,0,0,0
BL-14165,FNT-12,pilot,1,2025-04-25T14:11:39,2025-04-25T16:11:39,Swing,DTC web,2,1,0,65.0,0,0,0
BL-14166,FNT-12,pilot,1,2025-04-25T22:48:25,2025-04-26T00:48:25,Night,Marketplace,1,1,0,56.2,0,0,0
BL-14167,FNT-12,pilot,1,2025-04-25T22:13:30,2025-04-26T00:13:30,Night,Store replen,4,0,0,113.2,0,0,0
BL-14168,FNT-12,pilot,1,2025-04-25T22:26:28,2025-04-26T00:26:28,Night,DTC web,4,0,0,151.8,2,1,1
BL-14169,FNT-12,pilot,1,2025-04-25T22:44:17,2025-04-26T00:44:17,Night,DTC web,5,0,0,82.7,0,0,0
BL-14170,FNT-12,pilot,1,2025-04-25T22:11:32,2025-04-26T00:11:32,Night,DTC web,4,0,0,100.6,1,1,0
BL-14171,FNT-12,pilot,1,2025-04-25T22:24:49,2025-04-26T00:24:49,Night,Marketplace,1,1,0,73.1,0,0,0
BL-14172,FNT-12,pilot,1,2025-04-25T22:27:45,2025-04-26T00:27:45,Night,DTC web,2,1,0,85.2,0,0,0
BL-14173,AUS-01,pilot,1,2025-04-26T06:29:37,2025-04-26T08:29:37,Days,DTC web,8,0,0,77.8,0,0,0
BL-14174,AUS-01,pilot,1,2025-04-26T06:41:05,2025-04-26T08:41:05,Days,DTC web,5,0,0,92.1,0,0,0
BL-14175,AUS-01,pilot,1,2025-04-26T06:17:20,2025-04-26T08:17:20,Days,Marketplace,2,0,1,65.1,0,0,0
BL-14176,AUS-01,pilot,1,2025-04-26T06:38:44,2025-04-26T08:38:44,Days,DTC web,1,1,0,53.1,0,0,0
BL-14177,AUS-01,pilot,1,2025-04-26T14:48:37,2025-04-26T16:48:37,Swing,DTC web,2,1,0,44.6,0,0,0
BL-14178,AUS-01,pilot,1,2025-04-26T14:36:20,2025-04-26T16:36:20,Swing,Store replen,3,0,0,58.2,0,0,0
BL-14179,AUS-01,pilot,1,2025-04-26T14:30:22,2025-04-26T16:30:22,Swing,Marketplace,11,0,0,98.4,0,0,0
BL-14180,AUS-01,pilot,1,2025-04-26T22:30:36,2025-04-27T00:30:36,Night,Store replen,1,0,0,57.7,0,0,0
BL-14181,AUS-01,pilot,1,2025-04-26T22:16:17,2025-04-27T00:16:17,Night,Store replen,3,0,0,80.7,0,0,0
BL-14182,AUS-01,pilot,1,2025-04-26T22:29:36,2025-04-27T00:29:36,Night,DTC web,1,0,1,68.8,0,0,0
BL-14183,EWR-07,pilot,1,2025-04-26T06:49:31,2025-04-26T08:49:31,Days,Marketplace,1,1,0,61.2,0,0,0
BL-14184,EWR-07,pilot,1,2025-04-26T06:23:34,2025-04-26T08:23:34,Days,DTC web,5,0,0,119.1,0,0,0
BL-14185,EWR-07,pilot,1,2025-04-26T06:13:19,2025-04-26T08:13:19,Days,Marketplace,4,0,0,80.7,0,0,0
BL-14186,EWR-07,pilot,1,2025-04-26T06:29:19,2025-04-26T08:29:19,Days,Store replen,5,0,0,98.1,0,0,0
BL-14187,EWR-07,pilot,1,2025-04-26T06:21:43,2025-04-26T08:21:43,Days,Marketplace,2,1,0,52.6,0,0,0
BL-14188,EWR-07,pilot,1,2025-04-26T14:17:09,2025-04-26T16:17:09,Swing,DTC web,7,0,0,96.8,0,0,0
BL-14189,EWR-07,pilot,1,2025-04-26T14:50:12,2025-04-26T16:50:12,Swing,Marketplace,3,0,0,94.6,0,0,0
BL-14190,EWR-07,pilot,1,2025-04-26T14:23:15,2025-04-26T16:23:15,Swing,DTC web,5,0,0,97.7,0,0,0
BL-14191,EWR-07,pilot,1,2025-04-26T14:37:10,2025-04-26T16:37:10,Swing,DTC web,4,0,0,86.9,0,0,0
BL-14192,EWR-07,pilot,1,2025-04-26T14:37:27,2025-04-26T16:37:27,Swing,Store replen,1,0,0,78.5,0,0,0
BL-14193,EWR-07,pilot,1,2025-04-26T22:37:24,2025-04-27T00:37:24,Night,DTC web,4,0,0,83.7,0,0,0
BL-14194,EWR-07,pilot,1,2025-04-26T22:09:20,2025-04-27T00:09:20,Night,DTC web,6,0,0,94.7,0,0,0
BL-14195,FNT-12,pilot,1,2025-04-26T06:34:37,2025-04-26T08:34:37,Days,Marketplace,5,0,0,87.6,0,0,0
BL-14196,FNT-12,pilot,1,2025-04-26T06:50:36,2025-04-26T08:50:36,Days,Marketplace,4,0,0,87.5,0,0,0
BL-14197,FNT-12,pilot,1,2025-04-26T06:41:32,2025-04-26T08:41:32,Days,DTC web,4,0,0,115.7,0,0,0
BL-14198,FNT-12,pilot,1,2025-04-26T06:43:35,2025-04-26T08:43:35,Days,DTC web,1,1,0,87.4,0,0,0
BL-14199,FNT-12,pilot,1,2025-04-26T06:08:17,2025-04-26T08:08:17,Days,Marketplace,4,0,0,89.7,0,0,0
BL-14200,FNT-12,pilot,1,2025-04-26T06:20:36,2025-04-26T08:20:36,Days,Marketplace,3,0,0,95.8,2,1,0
BL-14201,FNT-12,pilot,1,2025-04-26T14:09:01,2025-04-26T16:09:01,Swing,Store replen,5,0,0,87.4,0,0,0
BL-14202,FNT-12,pilot,1,2025-04-26T14:39:16,2025-04-26T16:39:16,Swing,Marketplace,6,0,0,97.4,0,0,0
BL-14203,FNT-12,pilot,1,2025-04-26T14:15:37,2025-04-26T16:15:37,Swing,DTC web,3,0,0,87.3,1,1,0
BL-14204,FNT-12,pilot,1,2025-04-26T14:49:05,2025-04-26T16:49:05,Swing,DTC web,1,1,0,67.8,0,0,0
BL-14205,FNT-12,pilot,1,2025-04-26T22:44:37,2025-04-27T00:44:37,Night,Marketplace,4,0,0,109.1,1,1,0
BL-14206,FNT-12,pilot,1,2025-04-26T22:14:45,2025-04-27T00:14:45,Night,DTC web,7,0,0,99.0,0,0,0
BL-14207,AUS-01,pilot,1,2025-04-28T06:11:18,2025-04-28T08:11:18,Days,DTC web,1,1,0,52.0,0,0,0
BL-14208,AUS-01,pilot,1,2025-04-28T06:22:36,2025-04-28T08:22:36,Days,Marketplace,2,1,0,78.1,0,0,0
BL-14209,AUS-01,pilot,1,2025-04-28T14:47:29,2025-04-28T16:47:29,Swing,DTC web,2,1,0,75.7,0,0,0
BL-14210,AUS-01,pilot,1,2025-04-28T14:42:29,2025-04-28T16:42:29,Swing,Marketplace,9,0,0,88.1,0,0,0
BL-14211,AUS-01,pilot,1,2025-04-28T14:42:36,2025-04-28T16:42:36,Swing,DTC web,3,0,0,81.0,0,0,0
BL-14212,AUS-01,pilot,1,2025-04-28T22:26:14,2025-04-29T00:26:14,Night,DTC web,1,0,0,87.7,0,0,0
BL-14213,AUS-01,pilot,1,2025-04-28T22:42:12,2025-04-29T00:42:12,Night,DTC web,3,0,0,66.7,0,0,0
BL-14214,AUS-01,pilot,1,2025-04-28T22:09:39,2025-04-29T00:09:39,Night,Store replen,3,0,0,67.2,0,0,0
BL-14215,AUS-01,pilot,1,2025-04-28T22:46:38,2025-04-29T00:46:38,Night,DTC web,3,0,0,61.2,0,0,0
BL-14216,AUS-01,pilot,1,2025-04-28T22:49:12,2025-04-29T00:49:12,Night,Store replen,2,0,0,67.2,0,0,0
BL-14217,AUS-01,pilot,1,2025-04-28T22:42:32,2025-04-29T00:42:32,Night,Store replen,10,0,0,124.3,0,0,1
BL-14218,EWR-07,pilot,1,2025-04-28T06:45:24,2025-04-28T08:45:24,Days,DTC web,6,0,0,104.7,0,0,0
BL-14219,EWR-07,pilot,1,2025-04-28T06:28:33,2025-04-28T08:28:33,Days,DTC web,8,0,0,76.3,0,0,0
BL-14220,EWR-07,pilot,1,2025-04-28T06:17:16,2025-04-28T08:17:16,Days,Marketplace,5,0,0,95.3,0,0,0
BL-14221,EWR-07,pilot,1,2025-04-28T06:49:43,2025-04-28T08:49:43,Days,Store replen,5,0,0,87.7,0,0,0
BL-14222,EWR-07,pilot,1,2025-04-28T06:23:13,2025-04-28T08:23:13,Days,DTC web,8,0,0,94.8,0,0,0
BL-14223,EWR-07,pilot,1,2025-04-28T06:45:00,2025-04-28T08:45:00,Days,Marketplace,4,0,0,102.3,0,0,0
BL-14224,EWR-07,pilot,1,2025-04-28T06:50:16,2025-04-28T08:50:16,Days,DTC web,4,0,0,97.9,0,0,0
BL-14225,EWR-07,pilot,1,2025-04-28T06:40:08,2025-04-28T08:40:08,Days,Store replen,3,0,0,81.8,0,0,0
BL-14226,EWR-07,pilot,1,2025-04-28T06:14:23,2025-04-28T08:14:23,Days,DTC web,4,0,0,86.6,0,0,0
BL-14227,EWR-07,pilot,1,2025-04-28T14:42:21,2025-04-28T16:42:21,Swing,DTC web,6,0,0,94.2,0,0,0
BL-14228,EWR-07,pilot,1,2025-04-28T14:35:32,2025-04-28T16:35:32,Swing,Store replen,3,0,0,96.6,0,0,0
BL-14229,EWR-07,pilot,1,2025-04-28T14:51:27,2025-04-28T16:51:27,Swing,DTC web,1,1,0,77.4,0,0,0
BL-14230,EWR-07,pilot,1,2025-04-28T14:40:39,2025-04-28T16:40:39,Swing,DTC web,4,0,0,83.6,0,0,0
BL-14231,EWR-07,pilot,1,2025-04-28T14:11:11,2025-04-28T16:11:11,Swing,DTC web,2,0,0,62.7,0,0,0
BL-14232,EWR-07,pilot,1,2025-04-28T14:33:34,2025-04-28T16:33:34,Swing,Store replen,3,0,0,81.7,0,0,0
BL-14233,EWR-07,pilot,1,2025-04-28T14:34:42,2025-04-28T16:34:42,Swing,DTC web,3,0,0,94.7,1,1,0
BL-14234,EWR-07,pilot,1,2025-04-28T14:41:44,2025-04-28T16:41:44,Swing,DTC web,2,1,0,73.7,0,0,0
BL-14235,EWR-07,pilot,1,2025-04-28T14:34:22,2025-04-28T16:34:22,Swing,DTC web,2,1,0,61.6,0,0,0
BL-14236,EWR-07,pilot,1,2025-04-28T14:31:30,2025-04-28T16:31:30,Swing,Marketplace,3,0,0,78.1,0,0,0
BL-14237,EWR-07,pilot,1,2025-04-28T14:32:38,2025-04-28T16:32:38,Swing,DTC web,3,0,0,86.7,1,0,0
BL-14238,EWR-07,pilot,1,2025-04-28T22:09:25,2025-04-29T00:09:25,Night,DTC web,10,0,0,121.0,0,0,1
BL-14239,EWR-07,pilot,1,2025-04-28T22:14:07,2025-04-29T00:14:07,Night,DTC web,6,0,0,87.0,0,0,0
BL-14240,EWR-07,pilot,1,2025-04-28T22:44:44,2025-04-29T00:44:44,Night,DTC web,5,0,0,103.8,0,0,0
BL-14241,EWR-07,pilot,1,2025-04-28T22:49:26,2025-04-29T00:49:26,Night,DTC web,1,1,0,84.6,1,1,0
BL-14242,EWR-07,pilot,1,2025-04-28T22:21:07,2025-04-29T00:21:07,Night,Store replen,5,0,0,115.6,0,0,0
BL-14243,EWR-07,pilot,1,2025-04-28T22:30:10,2025-04-29T00:30:10,Night,DTC web,2,1,0,84.1,0,0,0
BL-14244,EWR-07,pilot,1,2025-04-28T22:51:40,2025-04-29T00:51:40,Night,DTC web,4,0,0,91.2,0,0,0
BL-14245,EWR-07,pilot,1,2025-04-28T22:11:00,2025-04-29T00:11:00,Night,DTC web,3,0,0,87.1,0,0,0
BL-14246,FNT-12,pilot,1,2025-04-28T06:51:11,2025-04-28T08:51:11,Days,Marketplace,5,0,0,88.0,1,1,0
BL-14247,FNT-12,pilot,1,2025-04-28T06:11:40,2025-04-28T08:11:40,Days,Marketplace,5,0,0,89.8,0,0,0
BL-14248,FNT-12,pilot,1,2025-04-28T06:28:10,2025-04-28T08:28:10,Days,Marketplace,1,1,0,70.8,0,0,0
BL-14249,FNT-12,pilot,1,2025-04-28T06:29:29,2025-04-28T08:29:29,Days,Marketplace,1,1,0,73.1,0,0,0
BL-14250,FNT-12,pilot,1,2025-04-28T06:11:30,2025-04-28T08:11:30,Days,Marketplace,3,0,0,69.1,0,0,0
BL-14251,FNT-12,pilot,1,2025-04-28T06:36:12,2025-04-28T08:36:12,Days,Marketplace,2,1,0,71.2,0,0,0
BL-14252,FNT-12,pilot,1,2025-04-28T06:34:19,2025-04-28T08:34:19,Days,DTC web,3,0,0,74.3,0,0,0
BL-14253,FNT-12,pilot,1,2025-04-28T14:11:24,2025-04-28T16:11:24,Swing,DTC web,1,1,0,74.3,0,0,0
BL-14254,FNT-12,pilot,1,2025-04-28T14:31:47,2025-04-28T16:31:47,Swing,Marketplace,6,0,0,81.5,0,0,0
BL-14255,FNT-12,pilot,1,2025-04-28T14:40:28,2025-04-28T16:40:28,Swing,DTC web,2,0,0,78.0,1,0,0
BL-14256,FNT-12,pilot,1,2025-04-28T14:30:17,2025-04-28T16:30:17,Swing,DTC web,2,0,0,70.2,0,0,0
BL-14257,FNT-12,pilot,1,2025-04-28T22:12:07,2025-04-29T00:12:07,Night,DTC web,2,0,0,95.2,0,0,0
BL-14258,FNT-12,pilot,1,2025-04-28T22:44:43,2025-04-29T00:44:43,Night,Marketplace,3,0,0,111.9,0,0,0
BL-14259,FNT-12,pilot,1,2025-04-28T22:11:23,2025-04-29T00:11:23,Night,DTC web,3,0,0,108.0,0,0,0
BL-14260,FNT-12,pilot,1,2025-04-28T22:34:10,2025-04-29T00:34:10,Night,DTC web,7,0,0,127.2,0,0,1
BL-14261,AUS-01,pilot,1,2025-04-29T06:41:32,2025-04-29T08:41:32,Days,DTC web,2,1,0,57.7,0,0,0
BL-14262,AUS-01,pilot,1,2025-04-29T06:20:41,2025-04-29T08:20:41,Days,DTC web,2,1,0,56.6,0,0,0
BL-14263,AUS-01,pilot,1,2025-04-29T06:20:39,2025-04-29T08:20:39,Days,DTC web,1,1,0,47.3,0,0,0
BL-14264,AUS-01,pilot,1,2025-04-29T06:40:05,2025-04-29T08:40:05,Days,Marketplace,6,0,0,111.1,0,0,0
BL-14265,AUS-01,pilot,1,2025-04-29T14:28:37,2025-04-29T16:28:37,Swing,Marketplace,3,0,0,63.3,0,0,0
BL-14266,AUS-01,pilot,1,2025-04-29T14:13:43,2025-04-29T16:13:43,Swing,Marketplace,3,0,0,62.8,0,0,0
BL-14267,AUS-01,pilot,1,2025-04-29T14:35:20,2025-04-29T16:35:20,Swing,Marketplace,9,0,0,105.8,1,0,0
BL-14268,AUS-01,pilot,1,2025-04-29T14:42:11,2025-04-29T16:42:11,Swing,Store replen,8,0,0,98.2,0,0,0
BL-14269,AUS-01,pilot,1,2025-04-29T14:33:30,2025-04-29T16:33:30,Swing,Store replen,8,0,0,99.6,0,0,0
BL-14270,AUS-01,pilot,1,2025-04-29T14:26:19,2025-04-29T16:26:19,Swing,DTC web,4,0,0,72.9,0,0,0
BL-14271,AUS-01,pilot,1,2025-04-29T14:39:08,2025-04-29T16:39:08,Swing,Store replen,3,0,0,66.7,0,0,0
BL-14272,AUS-01,pilot,1,2025-04-29T14:32:39,2025-04-29T16:32:39,Swing,DTC web,3,0,1,63.2,0,0,0
BL-14273,AUS-01,pilot,1,2025-04-29T14:36:15,2025-04-29T16:36:15,Swing,Store replen,1,0,0,53.7,0,0,0
BL-14274,AUS-01,pilot,1,2025-04-29T14:25:02,2025-04-29T16:25:02,Swing,Store replen,1,0,0,84.8,0,0,0
BL-14275,AUS-01,pilot,1,2025-04-29T14:17:45,2025-04-29T16:17:45,Swing,Marketplace,4,0,0,85.8,0,0,0
BL-14276,AUS-01,pilot,1,2025-04-29T14:45:00,2025-04-29T16:45:00,Swing,Marketplace,1,1,0,91.3,0,0,0
BL-14277,AUS-01,pilot,1,2025-04-29T22:29:13,2025-04-30T00:29:13,Night,DTC web,4,0,0,87.7,0,0,0
BL-14278,AUS-01,pilot,1,2025-04-29T22:29:18,2025-04-30T00:29:18,Night,DTC web,9,0,0,101.0,0,0,0
BL-14279,AUS-01,pilot,1,2025-04-29T22:17:19,2025-04-30T00:17:19,Night,DTC web,4,0,0,71.2,0,0,0
BL-14280,AUS-01,pilot,1,2025-04-29T22:27:35,2025-04-30T00:27:35,Night,DTC web,1,1,0,59.4,0,0,0
BL-14281,EWR-07,pilot,1,2025-04-29T06:28:07,2025-04-29T08:28:07,Days,DTC web,1,1,0,87.7,0,0,0
BL-14282,EWR-07,pilot,1,2025-04-29T06:37:12,2025-04-29T08:37:12,Days,DTC web,4,0,0,101.8,1,1,0
BL-14283,EWR-07,pilot,1,2025-04-29T06:28:29,2025-04-29T08:28:29,Days,DTC web,4,0,0,87.2,0,0,0
BL-14284,EWR-07,pilot,1,2025-04-29T06:24:34,2025-04-29T08:24:34,Days,DTC web,1,1,0,63.5,1,1,0
BL-14285,EWR-07,pilot,1,2025-04-29T06:31:05,2025-04-29T08:31:05,Days,DTC web,10,0,0,110.9,0,0,0
BL-14286,EWR-07,pilot,1,2025-04-29T14:39:28,2025-04-29T16:39:28,Swing,DTC web,4,0,0,123.3,0,0,1
BL-14287,EWR-07,pilot,1,2025-04-29T14:38:01,2025-04-29T16:38:01,Swing,DTC web,2,1,0,65.6,0,0,0
BL-14288,EWR-07,pilot,1,2025-04-29T14:39:01,2025-04-29T16:39:01,Swing,DTC web,3,0,0,97.0,0,0,0
BL-14289,EWR-07,pilot,1,2025-04-29T14:42:47,2025-04-29T16:42:47,Swing,DTC web,9,0,0,100.7,0,0,0
BL-14290,EWR-07,pilot,1,2025-04-29T14:28:14,2025-04-29T16:28:14,Swing,Store replen,5,0,0,104.4,0,0,0
BL-14291,EWR-07,pilot,1,2025-04-29T14:21:08,2025-04-29T16:21:08,Swing,Marketplace,5,0,1,83.2,0,0,0
BL-14292,EWR-07,pilot,1,2025-04-29T14:15:29,2025-04-29T16:15:29,Swing,DTC web,2,1,0,70.7,0,0,0
BL-14293,EWR-07,pilot,1,2025-04-29T22:30:05,2025-04-30T00:30:05,Night,DTC web,2,1,0,76.0,0,0,0
BL-14294,EWR-07,pilot,1,2025-04-29T22:37:34,2025-04-30T00:37:34,Night,DTC web,5,0,0,92.1,0,0,0
BL-14295,EWR-07,pilot,1,2025-04-29T22:31:27,2025-04-30T00:31:27,Night,DTC web,3,0,0,101.1,0,0,0
BL-14296,EWR-07,pilot,1,2025-04-29T22:41:31,2025-04-30T00:41:31,Night,DTC web,2,1,0,72.7,0,0,0
BL-14297,EWR-07,pilot,1,2025-04-29T22:27:17,2025-04-30T00:27:17,Night,Store replen,3,0,0,86.3,0,0,0
BL-14298,EWR-07,pilot,1,2025-04-29T22:27:32,2025-04-30T00:27:32,Night,DTC web,5,0,0,106.3,0,0,0
BL-14299,EWR-07,pilot,1,2025-04-29T22:24:09,2025-04-30T00:24:09,Night,Marketplace,7,0,0,101.0,0,0,0
BL-14300,FNT-12,pilot,1,2025-04-29T06:37:38,2025-04-29T08:37:38,Days,Marketplace,7,0,0,83.5,0,0,0
BL-14301,FNT-12,pilot,1,2025-04-29T06:49:03,2025-04-29T08:49:03,Days,DTC web,9,0,0,92.3,0,0,0
BL-14302,FNT-12,pilot,1,2025-04-29T06:47:22,2025-04-29T08:47:22,Days,DTC web,10,0,0,125.0,1,0,1
BL-14303,FNT-12,pilot,1,2025-04-29T06:08:08,2025-04-29T08:08:08,Days,DTC web,5,0,0,72.6,0,0,0
BL-14304,FNT-12,pilot,1,2025-04-29T06:40:38,2025-04-29T08:40:38,Days,DTC web,3,0,0,98.9,0,0,0
BL-14305,FNT-12,pilot,1,2025-04-29T06:30:25,2025-04-29T08:30:25,Days,DTC web,1,0,0,65.4,1,1,0
BL-14306,FNT-12,pilot,1,2025-04-29T06:35:06,2025-04-29T08:35:06,Days,DTC web,2,1,0,82.5,0,0,0
BL-14307,FNT-12,pilot,1,2025-04-29T06:50:40,2025-04-29T08:50:40,Days,Marketplace,2,1,0,71.8,0,0,0
BL-14308,FNT-12,pilot,1,2025-04-29T06:21:41,2025-04-29T08:21:41,Days,DTC web,2,1,0,69.2,0,0,0
BL-14309,FNT-12,pilot,1,2025-04-29T06:26:43,2025-04-29T08:26:43,Days,DTC web,3,0,1,73.2,0,0,0
BL-14310,FNT-12,pilot,1,2025-04-29T06:29:42,2025-04-29T08:29:42,Days,Store replen,1,0,0,92.3,1,1,0
BL-14311,FNT-12,pilot,1,2025-04-29T14:31:28,2025-04-29T16:31:28,Swing,DTC web,2,1,0,67.8,0,0,0
BL-14312,FNT-12,pilot,1,2025-04-29T14:24:30,2025-04-29T16:24:30,Swing,Store replen,9,0,0,83.4,0,0,0
BL-14313,FNT-12,pilot,1,2025-04-29T14:11:36,2025-04-29T16:11:36,Swing,DTC web,3,0,1,92.6,1,0,0
BL-14314,FNT-12,pilot,1,2025-04-29T14:24:48,2025-04-29T16:24:48,Swing,Marketplace,5,0,0,94.0,1,1,0
BL-14315,FNT-12,pilot,1,2025-04-29T14:22:30,2025-04-29T16:22:30,Swing,DTC web,4,0,0,80.2,0,0,0
BL-14316,FNT-12,pilot,1,2025-04-29T14:41:02,2025-04-29T16:41:02,Swing,Marketplace,8,0,0,89.8,0,0,0
BL-14317,FNT-12,pilot,1,2025-04-29T14:19:29,2025-04-29T16:19:29,Swing,DTC web,2,1,0,67.6,0,0,0
BL-14318,FNT-12,pilot,1,2025-04-29T14:28:22,2025-04-29T16:28:22,Swing,Marketplace,1,0,0,71.5,0,0,0
BL-14319,FNT-12,pilot,1,2025-04-29T14:09:47,2025-04-29T16:09:47,Swing,DTC web,7,0,0,105.9,0,0,0
BL-14320,FNT-12,pilot,1,2025-04-29T22:11:48,2025-04-30T00:11:48,Night,Marketplace,3,0,1,108.5,1,0,0
BL-14321,FNT-12,pilot,1,2025-04-29T22:27:41,2025-04-30T00:27:41,Night,Store replen,5,0,0,106.4,0,0,0
BL-14322,FNT-12,pilot,1,2025-04-29T22:16:45,2025-04-30T00:16:45,Night,DTC web,1,1,0,84.3,0,0,0
BL-14323,FNT-12,pilot,1,2025-04-29T22:39:35,2025-04-30T00:39:35,Night,DTC web,4,0,0,82.0,0,0,0
BL-14324,AUS-01,pilot,1,2025-04-30T06:29:48,2025-04-30T08:29:48,Days,DTC web,2,1,0,67.1,0,0,0
BL-14325,AUS-01,pilot,1,2025-04-30T06:28:00,2025-04-30T08:28:00,Days,DTC web,7,0,0,88.3,0,0,0
BL-14326,AUS-01,pilot,1,2025-04-30T06:28:10,2025-04-30T08:28:10,Days,DTC web,5,0,0,89.0,0,0,0
BL-14327,AUS-01,pilot,1,2025-04-30T06:39:29,2025-04-30T08:39:29,Days,DTC web,1,0,0,47.7,0,0,0
BL-14328,AUS-01,pilot,1,2025-04-30T06:50:15,2025-04-30T08:50:15,Days,Store replen,3,0,0,73.2,0,0,0
BL-14329,AUS-01,pilot,1,2025-04-30T14:31:04,2025-04-30T16:31:04,Swing,Store replen,2,0,0,84.0,1,0,0
BL-14330,AUS-01,pilot,1,2025-04-30T14:51:07,2025-04-30T16:51:07,Swing,DTC web,2,0,0,51.8,0,0,0
BL-14331,AUS-01,pilot,1,2025-04-30T14:50:36,2025-04-30T16:50:36,Swing,Marketplace,8,0,0,92.3,0,0,0
BL-14332,AUS-01,pilot,1,2025-04-30T22:43:37,2025-05-01T00:43:37,Night,DTC web,4,0,0,85.0,0,0,0
BL-14333,AUS-01,pilot,1,2025-04-30T22:48:33,2025-05-01T00:48:33,Night,Marketplace,5,0,0,93.1,1,0,0
BL-14334,AUS-01,pilot,1,2025-04-30T22:49:28,2025-05-01T00:49:28,Night,DTC web,2,1,0,89.4,1,0,0
BL-14335,EWR-07,pilot,1,2025-04-30T06:23:28,2025-04-30T08:23:28,Days,Store replen,2,0,0,87.7,0,0,0
BL-14336,EWR-07,pilot,1,2025-04-30T06:36:37,2025-04-30T08:36:37,Days,DTC web,2,1,0,55.4,0,0,0
BL-14337,EWR-07,pilot,1,2025-04-30T06:34:10,2025-04-30T08:34:10,Days,Store replen,3,0,0,90.5,0,0,0
BL-14338,EWR-07,pilot,1,2025-04-30T06:08:11,2025-04-30T08:08:11,Days,Marketplace,3,0,0,87.6,0,0,0
